2012.36475  17.66   2.48   3.36   1.52   1.69   5.87  KMIN
2012.36749  15.36   2.81   7.51   1.56   1.67   6.02  KMIN
2012.37022  13.18   1.41  10.06   1.65   1.79   6.83  KMIN
2012.37295  18.58   1.73   9.70   1.55   1.75   6.27  KMIN
2012.37568  18.62   1.94   1.96   1.57   1.70   6.35  KMIN
2012.37841  20.22   1.16   0.71   1.53   1.83   6.17  KMIN
2012.38115  19.15   3.90   4.26   1.52   1.66   5.77  KMIN
2012.38388  18.20   2.40   1.48   1.52   1.67   5.85  KMIN
2012.38661  17.36   1.21   4.01   1.53   1.65   5.94  KMIN
2012.38934  16.73  -3.02  -6.71   1.74   2.04   7.53  KMIN
2012.39208  17.67   3.06   2.84   1.55   1.75   5.91  KMIN
2012.39481  14.27   7.31   8.78   1.75   2.26   7.37  KMIN
2012.39754  20.32   1.27   1.14   1.56   1.72   6.23  KMIN
2012.40300  19.86   2.72   1.91   1.51   1.72   5.76  KMIN
2012.40574  19.68   2.74  -5.93   1.57   1.68   5.95  KMIN
2012.40847  19.51   5.08  -1.51   1.53   1.63   5.70  KMIN
2012.41120  16.99   3.17   0.78   1.50   1.62   5.48  KMIN
2012.41393  16.15   3.19   4.18   1.51   1.58   5.46  KMIN
2012.41667  17.20   3.51  -2.87   1.53   1.64   5.95  KMIN
2012.41940  17.24   4.23  -0.88   1.48   1.59   5.70  KMIN
2012.42213  16.40   3.95   3.53   1.50   1.62   5.85  KMIN
2012.42486  18.56   1.84  -11.44   1.52   1.71   6.12  KMIN
2012.42760  18.38   1.06   7.20   1.50   1.68   5.88  KMIN
2012.43033  15.43   1.37   3.67   1.47   1.60   5.81  KMIN
2012.43306  18.47   2.40   0.72   1.52   1.69   6.25  KMIN
2012.43579  12.40   5.85  -3.41   1.62   1.76   6.65  KMIN
2012.43852  16.90   1.32   0.01   1.55   1.68   5.94  KMIN
2012.44126  15.94   3.36   7.86   1.51   1.62   6.07  KMIN
2012.44399  16.21   3.57  -0.89   1.60   1.70   6.07  KMIN
2012.44672  14.03   4.50   8.22   1.60   1.70   6.40  KMIN
2012.44945  14.97   2.91   3.15   1.53   1.66   5.93  KMIN
2012.45219  16.47   3.93   7.28   1.51   1.62   6.00  KMIN
2012.45492  15.17   1.83   3.46   1.47   1.58   5.74  KMIN
2012.45765  15.66   1.84   5.82   1.50   1.57   5.67  KMIN
2012.46038  14.27   2.37   5.64   1.53   1.60   5.87  KMIN
2012.46311  12.97   1.68   4.94   1.58   1.63   6.07  KMIN
2012.46585  17.36   4.92   5.04   1.64   1.74   6.59  KMIN
2012.46858  15.51   2.52   4.63   1.63   1.72   6.36  KMIN
2012.47131  16.01   3.04  -1.18   1.58   1.68   6.27  KMIN
2012.47404  13.27  -1.99  -3.66   1.61   1.72   6.45  KMIN
2012.47678  12.31   1.77   5.52   1.57   1.67   6.06  KMIN
2012.47951  12.36   2.69   4.86   1.58   1.64   5.89  KMIN
2012.48224  14.08   4.12   4.35   1.53   1.61   5.69  KMIN
2012.48497  12.79   2.72   3.15   1.51   1.57   5.67  KMIN
2012.48770  13.73   3.85   0.37   1.51   1.57   5.64  KMIN
2012.49044  12.10   1.55   0.99   1.52   1.62   5.82  KMIN
2012.49317  12.70   4.38  -3.06   1.57   1.70   6.17  KMIN
2012.49590  16.31   0.37  -5.58   1.71   1.88   7.59  KMIN
2012.49863  15.69   0.38  -9.61   1.68   1.84   7.25  KMIN
2012.50137  13.29   0.20  -3.64   1.59   1.72   6.48  KMIN
2012.50410  12.78   3.55   8.80   1.63   1.76   6.47  KMIN
2012.50683  14.60   2.65   5.11   1.66   1.78   6.41  KMIN
2012.50956  11.76   6.00   4.91   1.72   1.83   6.99  KMIN
2012.51229  11.03   4.60   3.71   1.65   1.72   6.34  KMIN
2012.51503  12.07   5.03   1.83   1.56   1.67   6.18  KMIN
2012.51776  15.13   2.22   3.68   1.57   1.67   6.00  KMIN
2012.52049  13.50   3.54  -11.01   1.66   1.81   6.29  KMIN
2012.52322  12.88   3.97  -0.97   1.56   1.62   6.16  KMIN
2012.52596  14.49   2.97  -2.24   1.59   1.67   6.30  KMIN
2012.52869  13.08   2.49   1.98   1.57   1.66   6.27  KMIN
2012.53142  17.92   3.82  -4.20   1.73   1.86   7.16  KMIN
2012.53415  13.96   2.22   1.83   1.61   1.73   6.60  KMIN
2012.53688  12.22   3.55   0.80   1.62   1.69   6.38  KMIN
2012.53962  13.05   2.15  -7.77   1.58   1.64   6.20  KMIN
2012.54235  16.43   2.27  -7.43   1.62   1.74   6.57  KMIN
2012.54508  18.59   2.19  -6.92   1.59   1.73   6.51  KMIN
2012.54781  14.75   3.21  -11.97   1.62   1.74   6.50  KMIN
2012.55055  15.68   2.32  -6.47   1.55   1.66   6.12  KMIN
2012.55328  14.06   1.63  -5.05   1.56   1.66   6.20  KMIN
2012.55601  17.45   3.77  -2.29   1.62   1.76   6.51  KMIN
2012.55874  16.15   4.29  -7.21   1.64   1.77   7.08  KMIN
2012.56147  14.42   3.80  -7.71   1.56   1.67   6.21  KMIN
2012.56421  15.57   4.12  -2.14   1.59   1.71   6.16  KMIN
2012.56694  14.29   3.53  -12.84   1.58   1.74   6.50  KMIN
2012.56967  16.56   2.74  -1.76   1.71   1.80   6.49  KMIN
2012.57240  17.05   3.57  -7.97   1.68   1.80   6.25  KMIN
2012.57514  15.65   3.18  -11.18   1.63   1.73   6.25  KMIN
2012.57787  13.59   4.61  -1.72   1.56   1.65   6.20  KMIN
2012.58060  14.29   5.53  -5.94   1.70   1.80   7.25  KMIN
2012.58333  15.57   4.14  -4.45   1.61   1.69   6.23  KMIN
2012.58607  15.05   4.06  -8.43   1.70   1.83   7.04  KMIN
2012.58880  15.32   4.07  -1.29   1.67   1.83   7.01  KMIN
2012.59153  16.93   7.32  -7.12   1.71   1.86   7.29  KMIN
2012.59426  16.75   1.58  -1.87   1.80   2.00   8.28  KMIN
2012.59699  15.02   5.43  -4.94   1.68   1.78   6.83  KMIN
2012.59973  18.19   2.43  -18.00   1.56   1.74   6.12  KMIN
2012.60246  17.11   5.46  -13.90   1.65   1.80   6.59  KMIN
2012.60519  18.61   5.28  -6.41   1.72   1.85   7.55  KMIN
2012.60792  16.31   8.22   0.08   1.68   1.88   7.15  KMIN
2012.61066  15.69   3.80  -10.52   1.58   1.65   6.47  KMIN
2012.61339  13.30   2.31  -6.00   1.68   1.77   7.62  KMIN
2012.61612  16.12   4.03  -15.57   1.60   1.70   6.73  KMIN
2012.61885  14.61   3.45  -5.86   1.61   1.73   6.65  KMIN
2012.62158  15.88   3.76  -8.04   1.70   1.83   7.61  KMIN
2012.62432  13.92   3.28  -17.23   1.61   1.71   6.75  KMIN
2012.62705  15.53   3.60  -12.38   1.56   1.67   6.66  KMIN
2012.62978  16.24   0.79  -15.22   1.56   1.67   6.27  KMIN
2012.63251  15.73   1.11  -15.67   1.63   1.71   6.14  KMIN
2012.63525  13.22   1.93  -13.78   1.57   1.61   6.44  KMIN
2012.63798  18.94   4.17  -11.40   1.58   1.74   6.29  KMIN
2012.64071  16.98   3.59  -10.81   1.56   1.63   5.98  KMIN
2012.64344  15.14   5.51  -8.50   1.60   1.66   6.17  KMIN
2012.64617  15.18   4.93  -6.34   1.59   1.64   5.96  KMIN
2012.64891  15.45   6.15   0.63   1.58   1.64   6.41  KMIN
2012.65164  16.28   4.96  -8.79   1.58   1.64   6.26  KMIN
2012.65437  15.10   0.24  -11.76   1.55   1.62   6.14  KMIN
2012.65710  13.92   1.46  -18.33   1.60   1.66   6.20  KMIN
2012.65984  16.52   0.58  -4.75   1.57   1.65   6.10  KMIN
2012.66257  15.91   0.69  -4.58   1.55   1.61   5.89  KMIN
2012.66530  16.40   3.33  -7.82   1.59   1.76   6.27  KMIN
2012.66803  19.11   0.63  -12.93   1.60   1.71   6.52  KMIN
2012.67076  19.05   4.67  -20.72   1.61   1.71   6.63  KMIN
2012.67350  17.43   4.19  -14.40   1.58   1.64   6.23  KMIN
2012.67623  16.47   3.70  -7.99   1.60   1.66   6.24  KMIN
2012.67896  18.41   2.81  -11.65   1.57   1.69   5.98  KMIN
2012.68169  18.12   2.33  -15.90   1.54   1.62   5.95  KMIN
2012.68443  19.28   0.72  -9.25   1.60   1.78   6.15  KMIN
2012.68716  16.22   1.35  -13.23   1.61   1.77   5.94  KMIN
2012.68989  17.59  -2.57  -18.29   1.55   1.64   6.51  KMIN
2012.69262  17.97   1.58  -10.44   1.60   1.76   6.45  KMIN
2012.69535  13.35   3.52  -8.40   1.61   1.68   6.59  KMIN
2012.69809  17.51   2.52  -16.25   1.58   1.71   6.36  KMIN
2012.70082  17.45   2.54  -19.30   1.56   1.62   6.29  KMIN
2012.70355  17.49   3.46  -12.03   1.60   1.68   6.23  KMIN
2012.70628  16.76   1.26  -10.68   1.50   1.61   5.87  KMIN
2012.70902  14.69   1.39  -13.86   1.51   1.60   5.80  KMIN
2012.71175  15.62   1.09  -11.99   1.50   1.54   5.98  KMIN
2012.71448  17.34   0.51  -5.73   1.53   1.61   6.05  KMIN
2012.71721  17.50   0.62  -13.24   1.54   1.66   6.14  KMIN
2012.71994  18.88  -0.27  -9.48   1.49   1.64   5.96  KMIN
2012.72268  17.71   0.36  -11.48   1.53   1.77   6.03  KMIN
2012.73087  16.06  -1.92  -22.36   1.57   1.66   6.35  KMIN
2012.73361  14.99   4.36  -20.57   1.64   1.79   6.54  KMIN
2012.73634  16.82   2.06  -14.80   1.60   1.71   6.74  KMIN
2012.73907  14.53   0.05  -20.34   1.63   1.72   6.51  KMIN
2012.74180  17.69  -0.03  -17.16   1.61   1.76   6.23  KMIN
2012.74454  16.85  -0.02  -19.83   1.61   1.79   6.10  KMIN
2012.74727  18.45  -0.80  -12.51   1.53   1.63   5.99  KMIN
2012.75000  18.50  -1.08  -8.12   1.57   1.63   6.10  KMIN
2012.75273  18.88  -0.87  -6.25   1.51   1.58   5.80  KMIN
2012.75546  19.37  -0.55  -10.67   1.58   1.73   6.27  KMIN
2012.75820  17.30  -1.24  -12.14   1.53   1.65   6.10  KMIN
2012.76093  17.80  -0.92  -5.58   1.58   1.66   6.46  KMIN
2012.76366  12.94   1.32  -6.48   1.58   1.65   6.32  KMIN
2012.76639  17.67   0.52  -10.07   1.56   1.62   6.13  KMIN
2012.76913  13.59  -0.57  -12.14   1.61   1.64   6.51  KMIN
2012.77186  17.31  -0.45  -10.27   1.54   1.59   6.00  KMIN
2012.77459  16.92  -0.13  -4.23   1.53   1.58   5.80  KMIN
2012.77732  16.51   0.90  -9.00   1.58   1.64   6.15  KMIN
2012.78005  18.90  -1.71  -3.70   1.55   1.59   6.21  KMIN
2012.78279  17.84  -0.38  -8.36   1.55   1.57   6.04  KMIN
2012.78825  18.26  -1.05  -6.31   1.56   1.61   6.07  KMIN
2012.79098  17.85   2.80  -17.07   1.65   1.68   6.40  KMIN
2012.79372  17.46   0.49  -7.28   1.63   1.66   6.07  KMIN
2012.79645  17.62  -0.19  -3.84   1.63   1.73   6.34  KMIN
2012.79918  15.43  -0.59  -5.33   1.68   2.01   6.68  KMIN
2012.80191  16.26  -0.47  -10.24   1.68   1.90   6.50  KMIN
2012.80464  14.64   0.87  -5.25   1.60   1.72   6.01  KMIN
2012.80738  16.58  -2.35  -6.78   1.59   1.95   6.27  KMIN
2012.81011  17.29  -0.61  -1.04   1.56   1.66   6.24  KMIN
2012.81284  18.23   0.20  -9.11   1.53   1.74   6.12  KMIN
2012.81557  17.38   1.13  -2.96   1.52   1.60   6.20  KMIN
2012.81831  15.21   1.86  -13.23   1.51   1.73   6.12  KMIN
2012.82104  14.24   3.38  -8.36   1.70   2.08   6.94  KMIN
2012.82377  15.41   1.69  -3.52   2.04   2.20   9.18  KMIN
2012.82650  16.68  -0.62  -0.11   1.75   1.87   7.51  KMIN
2012.83197  19.11   0.53  -4.93   3.21   3.30  12.64  KMIN
2012.83470  15.60   6.19  -16.21   4.11   4.68  16.74  KMIN
2012.83743  16.97  -3.37  20.56   3.71   4.60  18.06  KMIN
2012.84016  15.58  -0.23   7.34   2.49   2.55  11.52  KMIN
2012.84290  16.06   2.41  -17.87   1.98   2.17   9.50  KMIN
2012.84563  19.12   0.41   0.62   1.60   1.76   6.24  KMIN
2012.84836  17.16   0.02   4.12   1.54   1.58   5.89  KMIN
2012.85109  19.76   2.16  -0.74   1.52   1.58   5.89  KMIN
2012.85382  16.70   4.29  -5.60   2.65   3.97  12.21  KMIN
2012.85656  15.97   2.39  -5.50   1.60   1.68   6.25  KMIN
2012.85929  15.79   0.80   0.93   1.82   2.24   7.61  KMIN
2012.86202  15.50   1.32  -0.96   1.52   1.59   5.74  KMIN
2012.86475  14.54  -1.59   7.14   1.62   1.71   6.37  KMIN
2012.86749  18.93   1.95  -17.81   1.97   2.13   9.50  KMIN
2012.87022  18.76   0.46  -11.23   1.62   1.82   6.33  KMIN
2012.87295  17.80   2.09   1.61   1.62   1.84   6.38  KMIN
2012.87568  18.51   0.79  -8.65   1.55   1.66   6.24  KMIN
2012.87841  15.11   1.32   0.97   1.55   1.62   5.83  KMIN
2012.88115  17.38   1.63   4.39   1.48   1.59   5.67  KMIN
2012.88388  14.87  -2.99  -5.62   1.46   1.55   5.80  KMIN
2012.88661  16.80   0.06   8.06   1.72   1.89   6.84  KMIN
2012.88934  17.19  -2.25   9.81   1.58   1.67   6.17  KMIN
2012.89208  18.13  -0.11  -1.38   1.55   1.65   5.96  KMIN
2012.89481  17.16   2.12   2.56   1.49   1.61   5.80  KMIN
2012.89754  12.54   7.39   3.36   1.56   1.62   6.13  KMIN
2012.90027  15.82   2.77   1.29   1.55   1.61   6.11  KMIN
2012.90300  13.74   3.59   2.25   1.50   1.53   5.97  KMIN
2012.90574  16.80   1.29   7.48   1.55   1.61   6.24  KMIN
2012.90847  14.83   0.79   2.96   1.50   1.57   5.76  KMIN
2012.91120  14.77   1.52   0.90   1.52   1.61   6.04  KMIN
2012.91393  15.82  -0.38   6.18   1.55   1.57   6.20  KMIN
2012.91667  14.64   3.77  -4.39   1.60   1.62   6.30  KMIN
2012.91940  15.80   0.56  -1.51   1.69   1.76   6.72  KMIN
2012.92213  15.85   1.48   1.04   1.46   1.53   5.85  KMIN
2012.92486  16.34   0.29   5.59   1.46   1.52   5.86  KMIN
2012.92760  16.28   1.02  -1.14   1.49   1.54   5.63  KMIN
2012.93033  16.09   0.73   2.78   1.50   1.50   5.83  KMIN
2012.93306  15.70   0.95   3.44   1.50   1.53   5.85  KMIN
2012.93579  17.64   0.76   8.44   1.52   1.54   6.01  KMIN
2012.93852  15.23  -0.23  10.19   1.49   1.52   5.64  KMIN
2012.94126  14.50   1.21   5.84   1.54   1.58   5.83  KMIN
2012.94399  17.45   2.83  10.60   1.51   1.55   5.73  KMIN
2012.94672  15.93  -2.39   9.27   1.58   1.62   6.13  KMIN
2012.94945  15.42   3.57   3.29   1.71   1.67   6.09  KMIN
2012.95219  18.26   1.57  -3.97   1.54   1.57   5.89  KMIN
2012.95492  14.62  -0.43   4.05   1.59   1.58   5.70  KMIN
2012.95765  15.79   0.09   0.68   1.54   1.64   5.55  KMIN
2012.96038  13.60   0.82   6.46   1.49   1.56   5.76  KMIN
2012.96311  15.10  -0.18  -1.23   1.67   1.68   6.53  KMIN
2012.96585  16.70  -0.16   6.53   1.47   1.58   5.57  KMIN
2012.96858  16.74   1.68   9.19   1.49   1.53   5.57  KMIN
2012.97131  15.01   0.48  10.70   1.78   1.95   7.88  KMIN
2012.97404  16.62   0.60   3.69   1.42   1.46   5.50  KMIN
2012.97678  14.99   1.32  -0.15   1.40   1.45   5.29  KMIN
2012.97951  14.60   0.53   1.96   1.56   1.63   6.31  KMIN
2012.98224  15.64   3.27  10.70   1.46   1.52   5.72  KMIN
2012.98497  15.69   0.46   8.58   1.50   1.52   5.90  KMIN
2012.98770  16.85   1.49   9.00   1.44   1.47   5.42  KMIN
2012.99044  17.23   0.79  13.58   1.44   1.46   5.58  KMIN
2012.99317  16.39   3.44   1.24   1.49   1.48   5.34  KMIN
2012.99590  15.66   1.54   3.92   1.45   1.47   5.11  KMIN
2012.99863  16.14   0.65   9.95   1.43   1.43   5.23  KMIN
2013.00137  17.64   0.77   7.21   1.44   1.53   5.51  KMIN
2013.00411  18.24   0.78   4.89   1.46   1.50   5.39  KMIN
2013.00685  19.29   1.10   5.96   1.44   1.49   5.51  KMIN
2013.00959  17.22  -0.19   9.19   1.45   1.52   5.72  KMIN
2013.01233  20.05   2.95  13.75   1.44   1.46   5.40  KMIN
2013.01507  19.98   3.78  13.45   1.52   1.56   5.74  KMIN
2013.01781  21.37   0.86  15.16   1.52   1.57   5.65  KMIN
2013.02055  20.52   2.60  16.28   1.55   1.63   5.74  KMIN
2013.02329  17.34   2.81   6.18   1.47   1.52   5.42  KMIN
2013.02603  18.95   2.33   0.68   1.52   1.60   5.88  KMIN
2013.02877  14.76   2.05   0.35   1.55   1.61   5.65  KMIN
2013.03151  15.81   4.38   4.63   1.57   1.60   5.63  KMIN
2013.03425  16.30   3.69   9.30   1.53   1.57   5.59  KMIN
2013.03699  17.68   2.79   7.50   1.46   1.53   5.63  KMIN
2013.03973  17.06   3.52   7.14   1.53   1.61   5.67  KMIN
2013.04247  17.10   5.05  10.32   1.59   1.65   5.72  KMIN
2013.04520  17.27   3.45   7.06   1.52   1.57   5.59  KMIN
2013.04794  16.31   4.78  10.80   1.50   1.62   5.91  KMIN
2013.05068  16.47   1.67   9.74   1.49   1.55   5.72  KMIN
2013.05342  14.96   3.71  10.35   1.50   1.57   5.76  KMIN
2013.05616  14.67   2.20   6.02   1.49   1.52   5.77  KMIN
2013.05890  15.60   2.53   8.55   1.52   1.54   5.65  KMIN
2013.06164  16.54   3.55   8.34   1.53   1.62   5.78  KMIN
2013.06438  16.15   4.17   5.83   1.54   1.63   5.79  KMIN
2013.06712  18.08   4.40   3.03   1.52   1.60   5.70  KMIN
2013.06986  16.13   2.19  -0.63   1.40   1.44   5.41  KMIN
2013.07260  16.50   5.64   2.82   1.51   1.53   5.57  KMIN
2013.07534  14.77   1.92   9.00   1.46   1.50   5.63  KMIN
2013.07808  17.05   1.94   7.06   1.51   1.53   5.56  KMIN
2013.08082  18.42   2.97  -0.59   1.54   1.60   5.74  KMIN
2013.08356  15.24   2.98   4.31   1.52   1.60   5.61  KMIN
2013.08630  13.96   3.50   6.60   1.50   1.58   5.69  KMIN
2013.08904  14.22   1.80   6.60   1.53   1.60   5.75  KMIN
2013.09178  16.61   2.73   9.19   1.54   1.56   5.64  KMIN
2013.09452  16.99   1.63  -2.22   1.52   1.72   5.98  KMIN
2013.09726  16.03   4.17   0.41   1.58   1.59   5.74  KMIN
2013.10000  18.64   3.89  -0.40   1.59   1.68   5.84  KMIN
2013.10274  19.79   5.72   4.17   1.60   1.70   5.79  KMIN
2013.10548  16.84   5.13   0.90   1.54   1.64   5.79  KMIN
2013.10822  20.34   3.83   2.66   1.55   1.64   5.94  KMIN
2013.11096  21.60   3.45   1.93   1.63   1.70   6.14  KMIN
2013.11370  20.21   3.96   4.58   1.58   1.66   6.16  KMIN
2013.11644  19.81   2.27   4.68   1.50   1.61   5.85  KMIN
2013.11918  17.51   3.10   5.12   1.55   1.65   6.07  KMIN
2013.12192  16.34   2.61   7.00   1.59   1.63   6.01  KMIN
2013.12466  20.40   4.14   3.71   1.56   1.73   5.93  KMIN
2013.12740  19.77   4.75   2.45   1.58   1.70   5.92  KMIN
2013.13014  20.71   2.25  12.15   1.58   1.68   6.28  KMIN
2013.13288  19.98   1.96  12.35   1.53   1.62   6.07  KMIN
2013.13562  19.24   1.38   8.00   1.54   1.61   6.06  KMIN
2013.13836  18.40   2.51   5.22   1.58   1.64   6.20  KMIN
2013.14110  18.77   2.72   0.87   1.51   1.63   5.98  KMIN
2013.14384  18.05   2.44  -2.35   1.53   1.71   6.02  KMIN
2013.14657  18.65   1.54   8.82   1.51   1.58   5.96  KMIN
2013.14931  20.92  -0.55   3.82   1.55   1.65   5.99  KMIN
2013.15205  21.30   3.40   7.22   1.61   1.64   6.12  KMIN
2013.15479  19.24   3.21   8.60   1.61   1.60   5.93  KMIN
2013.15753  19.50   0.10  13.37   1.56   1.74   5.75  KMIN
2013.16027  18.88  -2.91  15.48   1.54   1.64   5.82  KMIN
2013.16301  17.37  -0.17   4.40   1.55   1.59   5.83  KMIN
2013.16575  20.31   0.15   6.84   1.54   1.74   5.94  KMIN
2013.16849  19.80  -0.34   3.96   1.53   1.58   5.91  KMIN
2013.17123  18.06   0.39  -0.92   1.59   1.78   6.09  KMIN
2013.17397  18.11   3.12   1.88   1.49   1.67   5.96  KMIN
2013.17671  18.72   2.74   2.38   1.51   1.61   6.12  KMIN
2013.17945  20.31   1.34   1.48   1.57   1.73   6.17  KMIN
2013.18219  21.26  -1.56   2.83   1.63   1.79   6.55  KMIN
2013.18493  18.41   1.47  12.23   1.55   1.64   6.17  KMIN
2013.18767  18.56  -0.63   2.83   1.56   1.63   6.19  KMIN
2013.19041  19.39   0.51  10.68   1.63   1.99   6.93  KMIN
2013.19315  20.22   2.13  13.95   1.61   1.74   6.67  KMIN
2013.19589  18.59   0.84   9.45   1.59   1.81   6.35  KMIN
2013.19863  20.87   0.45   2.13   1.57   1.85   6.47  KMIN
2013.20137  19.80  -0.04   1.67   1.63   1.87   6.70  KMIN
2013.20411  25.86   3.10   9.48   1.63   1.83   6.63  KMIN
2013.20685  20.45  -0.71  17.00   1.60   1.90   6.44  KMIN
2013.20959  17.71   1.73   9.63   1.64   1.82   7.19  KMIN
2013.21233  18.87  -2.29   8.38   1.61   1.83   6.68  KMIN
2013.21507  18.03   0.05   6.79   1.65   1.93   6.67  KMIN
2013.21781  19.41  -0.04  15.90   1.57   1.68   6.37  KMIN
2013.22055  18.57   2.40  15.74   1.59   1.71   6.64  KMIN
2013.22329  21.51   0.50   6.24   1.58   1.69   6.51  KMIN
2013.22603  20.33  -0.70  17.40   1.57   1.75   6.30  KMIN
2013.22877  21.04   1.24  17.90   1.59   1.73   6.73  KMIN
2013.23151  21.32  -1.57   2.60   1.60   1.66   6.71  KMIN
2013.23425  23.36  -1.25  15.54   1.56   1.68   6.37  KMIN
2013.23973  19.11  -1.12  15.54   1.61   1.74   6.58  KMIN
2013.24247  20.16   1.12   4.93   1.64   1.74   6.85  KMIN
2013.24520  22.44   2.45  16.44   1.67   1.80   7.03  KMIN
2013.24794  22.81  -2.88  15.50   1.69   1.93   6.86  KMIN
2013.25068  17.18  -1.05  18.05   1.63   1.80   6.85  KMIN
2013.25342  20.35  -0.33  19.07   1.61   1.79   6.82  KMIN
2013.25616  18.50  -5.46  19.20   1.67   1.84   6.98  KMIN
2013.25890  24.11   0.31  17.61   1.66   1.89   6.83  KMIN
2013.26164  21.38   0.23   7.76   1.64   1.87   6.98  KMIN
2013.26438  23.09   1.86   4.04   1.58   1.86   6.62  KMIN
2013.26712  22.14   1.78   6.64   1.64   1.78   6.74  KMIN
2013.26986  22.30   1.89   3.15   1.64   1.77   6.81  KMIN
2013.27534  21.61   1.31   4.36   1.66   1.84   7.39  KMIN
2013.27808  21.54   0.73  -2.16   1.61   1.79   6.82  KMIN
2013.28082  20.70   1.36   2.79   1.59   1.77   6.87  KMIN
2013.28356  19.86   0.26  10.86   1.61   1.70   6.77  KMIN
2013.28630  21.01   0.78  15.27   1.61   1.68   6.74  KMIN
2013.28904  22.40  -0.22  10.55   1.66   1.82   6.98  KMIN
2013.29178  22.34   0.51   6.73   1.58   1.69   6.46  KMIN
2013.30822  21.27   3.13   1.82   1.63   1.70   6.59  KMIN
2013.31096  19.87   0.83  -3.34   1.62   1.68   6.37  KMIN
2013.31370  20.81   1.05  -2.18   1.62   1.76   6.70  KMIN
2013.31644  18.07   2.68  -1.98   1.65   1.69   6.55  KMIN
2013.31918  21.35   3.71  -0.52   1.63   1.75   6.55  KMIN
2013.32192  22.73   1.90   0.83   1.70   1.89   7.11  KMIN
2013.32466  18.43   1.92   2.65   1.57   1.68   6.51  KMIN
2013.32740  20.60   1.83  -3.48   1.65   1.92   6.91  KMIN
2013.33014  20.87   0.84  -3.22   1.69   1.88   7.22  KMIN
2013.33288  20.47   3.69  -4.55   1.66   1.91   7.05  KMIN
2013.33562  22.07   4.51  -5.22   1.58   1.82   6.47  KMIN
2013.33836  19.90   3.52  -4.00   1.62   1.75   6.90  KMIN
2013.34110  23.95   1.92  -4.43   1.61   1.78   6.56  KMIN
2013.34384  20.66   0.02  -9.39   2.30   2.83  11.37  KMIN
2013.35205  22.80   3.10  -6.24   2.14   2.02   9.64  KMIN
2013.35479  21.73   2.10   0.89   1.72   1.85   6.69  KMIN
2013.36027  19.27   4.66  -6.94   1.67   1.74   6.74  KMIN
2013.36301  19.64   0.34   7.37   1.80   1.97   7.24  KMIN
2013.36575  23.25   3.89   1.83   1.72   1.94   6.67  KMIN
2013.36849  22.63   7.43  -4.38   1.74   1.79   6.62  KMIN
2013.37123  18.33   5.33  -0.80   1.77   1.90   6.83  KMIN
2013.37397  20.05   2.32  -11.55   1.81   1.86   6.73  KMIN
2013.37671  19.65   7.08   4.44   1.75   1.86   6.70  KMIN
2013.37945  19.70   3.56  -4.62   1.75   2.31   7.13  KMIN
2013.38219  19.41   3.58  -5.85   1.69   1.81   7.02  KMIN
2013.38493  20.01   3.30  -1.93   1.68   2.18   6.99  KMIN
2013.38767  14.27   3.71  -0.59   1.78   1.94   8.16  KMIN
2013.39041  17.77   4.74   2.02   1.62   1.68   6.40  KMIN
2013.39315  19.59   2.44   1.13   1.62   1.78   6.59  KMIN
2013.39589  19.53   5.48  -17.19   1.67   1.77   7.20  KMIN
2013.39863  18.25   4.79   5.90   1.65   1.83   6.89  KMIN
2013.40137  20.29   2.89   5.36   1.70   1.88   7.06  KMIN
2013.40411  17.89   5.84  -0.49   1.66   1.76   6.50  KMIN
2013.40685  15.60  -1.62  -12.31   1.76   1.87   7.66  KMIN
2013.40959  19.65   2.44  -2.16   1.64   1.75   6.66  KMIN
2013.41233  18.48   2.85   0.98   1.59   1.72   6.37  KMIN
2013.41507  14.17   2.67   2.28   1.62   1.69   6.93  KMIN
2013.41781  20.68   3.79  -6.97   1.62   1.70   6.46  KMIN
2013.42055  16.84   4.62   1.67   1.60   1.73   6.40  KMIN
2013.42329  18.66   3.13   0.05   1.66   1.82   6.76  KMIN
2013.42603  16.48   4.65  -1.45   1.61   1.73   6.49  KMIN
2013.42877  15.97   1.35   1.37   1.64   1.68   6.47  KMIN
2013.43151  18.13   1.86   2.91   1.64   1.72   6.96  KMIN
2013.43425  16.62   4.20   0.80   1.54   1.64   6.17  KMIN
2013.43699  17.23   3.62  -0.03   1.55   1.66   6.36  KMIN
2013.43973  18.94   5.34  -11.53   1.64   1.78   6.31  KMIN
2013.44247  15.20   4.56   1.45   1.58   1.69   6.12  KMIN
2013.44520  15.58   2.95   0.37   1.65   1.83   6.59  KMIN
2013.44794  13.29   3.68   2.04   1.57   1.70   6.30  KMIN
2013.45068  14.45   3.39   3.20   1.57   1.66   6.40  KMIN
2013.45342  16.27   2.00   3.53   1.62   1.76   6.80  KMIN
2013.45616  16.10   1.21  -8.32   1.67   1.77   6.92  KMIN
2013.45890  15.37   3.74   6.69   1.61   1.73   6.20  KMIN
2013.46164  15.63   3.97   1.98   1.57   1.70   6.37  KMIN
2013.46438  15.57   5.39   7.61   1.63   1.75   6.75  KMIN
2013.46712  14.95   5.91   3.35   1.72   1.80   7.05  KMIN
2013.46986  17.44   6.63   0.81   1.81   2.01   7.85  KMIN
2013.47260  12.59   4.33   6.40   1.76   1.89   7.39  KMIN
2013.47534  13.31   7.58  -4.95   1.75   1.91   7.33  KMIN
2013.47808  14.47   4.36  18.10   1.81   1.93   7.57  KMIN
